# ARP Table - Network Scan 2026-03-13
# Generated by: arp-scanner v1.2
# Network: 192.168.1.0/24

IP Address        MAC Address         Vendor
192.168.1.15323   CA:77:E3:C5:03:EC  Qualcomm
192.168.1.15324   47:92:80:B2:F6:14  Apple Inc
192.168.1.15325   03:A6:EB:B5:E0:77  Qualcomm
192.168.1.15326   6B:DD:03:EC:47:93  Acer
192.168.1.15327   BC:70:7A:7C        Router
192.168.1.15328   80:3E:2A:5D:8A:CD  Router
192.168.1.15329   A4:D9:41:FE:AA:9E  Router
192.168.1.15330   71:A4:AE:48        Lenovo
192.168.1.15331   0F:09:87:D9:C9:F7  Cisco
192.168.1.15332   AA:9E:41:65:2C:CB  ASUS
192.168.1.15333   C0:77:6B:1D:03:A4  AMD
192.168.1.15334   FF:99:80:B4:A8:05  Lenovo
192.168.1.15335   03:A6:FD:89:80:B6  Broadcom
192.168.1.15336   AA:05:03:A4:FF:89  ASUS
192.168.1.15337   80:B4:B0:35:03:A4  Qualcomm
192.168.1.15338   F7:B1:80:BC:A6:31  ASUS
192.168.1.15339   63:2C:EF:1A:8D:2F  Cisco
192.168.1.15340   AA:9E:0B:3D:EF:A8  Samsung
192.168.1.15341   BC:70:7A:AE        HP Inc
192.168.1.15342   8C:1B:CA:67:C2:65  Realtek
192.168.1.15343   2C:94:87:1D:E2:15  Dell Inc
192.168.1.15344   03:A6:A7:DD:43:B7  HP Inc
192.168.1.15345   FA:14:4B:2D:EF:1A  Broadcom
192.168.1.15346   8D:2F:AA:9E:5B:65  Microsoft
192.168.1.15347   2C:D4:D8:77:69:55  Acer
192.168.1.15348   53:64:2E:41:72:3F  AMD
192.168.1.15349   E2:15:4B:65:2E:50  Dell Inc
192.168.1.15350   89:C0:33:5D:C0:68  Realtek
192.168.1.15351   3D:60:7A:67        Lenovo
192.168.1.15352   B7:D9:43:6B:C6:35  NVIDIA
192.168.1.15353   03:A4:B7:D9:43:7A  AMD
192.168.1.15354   F2:5D:C0:78:BF:D9  NVIDIA
192.168.1.15355   41:6F:EA:AD:4A:2D  ASUS
192.168.1.15356   A7:91:80:B4:BF:ED  Microsoft
192.168.1.15357   82:EE:37:01:58:AF  Microsoft
192.168.1.15358   72:40:03:A4:42:C2  Intel
192.168.1.15359   80:BC:06:E5:03:AE  Microsoft
192.168.1.15360   5F:82:8C:28        Qualcomm
192.168.1.15361   4B:B1:80:B6:AF:05  Lenovo
192.168.1.15362   03:A4:F2:89:80:B4  NVIDIA
192.168.1.15363   3D:60:7A:A4        HP Inc
192.168.1.15364   A7:05:03:A6:F7:81  Apple Inc
192.168.1.15365   80:B4:A7:05:03:A6  Intel
192.168.1.15366   E7:99:80:06:20:67  Intel
192.168.1.15367   67:65:2C:D4:D8:77  Microsoft
192.168.1.15368   69:55:43:65:22:51  Realtek
192.168.1.15369   BC:31:AA:9E:0E:3D  Router
192.168.1.15370   EF:1A:88:37:AA:98  Intel
192.168.1.15371   5F:2D:4C:94:72:3E  Microsoft
192.168.1.15372   E2:15:4B:65:2C:D4  Apple Inc
192.168.1.15373   D8:77:6B:D4:A3:77  Cisco
192.168.1.15374   59:6E:37:77:69:50  Samsung
192.168.1.15375   5B:65:2C:91:80:BA  ASUS
192.168.1.15376   A6:7F:7D:B1        Cisco
192.168.1.15377   22:61:15:65:2C:D4  Apple Inc
192.168.1.15378   D8:73:69:15:03:A6  NVIDIA
192.168.1.15379   E2:81:80:B4:B2:05  Samsung
192.168.1.15380   03:A0:ED:90:80:B4  HP Inc
192.168.1.15381   A7:05:03:A4:EF:81  Acer
192.168.1.15382   80:B6:32:5D:8A:CD  Samsung
192.168.1.15383   A5:D9:C9:EF:AA:D4  Qualcomm
192.168.1.15384   AB:2E:EE:1C:DC:3F  Qualcomm
192.168.1.15385   60:93:9D:73        Dell Inc
192.168.1.15386   AA:9E:0E:35:EF:1A  Router
192.168.1.15387   C0:77:69:4D:43:65  Qualcomm
192.168.1.15388   2E:9B:80:B6:B8:1D  Samsung
192.168.1.15389   03:A6:EF:81:80:B4  Router
192.168.1.15390   00:1A:2B:B9        HP Inc
192.168.1.15391   BA:0D:03:A4:ED:81  Intel
192.168.1.15392   80:B6:B8:0D:03:A6  Lenovo
192.168.1.15393   E7:B1:80:B6:A0:35  Dell Inc
192.168.1.15394   F3:2C:A7:91:C8:D4  Microsoft
192.168.1.15395   E7:AD:4B:2D:A7:91  ASUS
192.168.1.15396   80:B4:BF:ED:82:EE  Microsoft
192.168.1.15397   37:01:58:AF:72:40  Realtek
192.168.1.15398   82:B5:BF:A7        Intel
192.168.1.15399   03:A4:42:D9:4B:D3  Samsung
192.168.1.15400   C2:5D:C2:60:B7:D9  Samsung
192.168.1.15401   5F:82:8C:7D        ASUS
192.168.1.15402   43:7A:F2:5D:8C:2D  AMD
192.168.1.15403   A7:91:C8:3F:AA:9E  Lenovo
192.168.1.15404   0E:3D:EF:56:88:37  ASUS
192.168.1.15405   E2:15:4B:2D:EF:1A  Intel
192.168.1.15406   8D:2F:AA:D2:0B:3D  HP Inc
192.168.1.15407   BC:70:7A:8D        Lenovo
192.168.1.15408   A7:91:C8:3F:AA:9E  AMD
192.168.1.15409   4E:D7:87:91:C8:77  Broadcom
192.168.1.15410   69:15:03:A6:27:91  NVIDIA
192.168.1.15411   C9:3F:E2:54:F3:2D  ASUS
192.168.1.15412   A7:91:C8:85:E2:15  Samsung
192.168.1.15413   4B:2D:1E:91:C8:3F  Realtek
192.168.1.15414   E2:EA:9B:65:2C:C4  NVIDIA
192.168.1.15415   D8:77:6B:57:53:BD  Cisco
192.168.1.15416   6E:52:58:AF:72:40  Lenovo
192.168.1.15417   03:A4:42:D9:41:72  Cisco
192.168.1.15418   F2:5D:C2:78:BF:D9  Apple Inc
192.168.1.15419   43:7A:F2:5D:C0:25  Realtek
192.168.1.15420   EF:1A:9D:27:AA:9C  HP Inc
192.168.1.15421   BC:70:7A:A1        Intel
192.168.1.15422   9B:65:66:71:CA:77  HP Inc
192.168.1.15423   E3:C5:03:EC:47:92  ASUS
192.168.1.15424   80:3E:2A:48:88:BD  Intel
192.168.1.15425   37:01:58:AF:72:40  Microsoft
192.168.1.15426   82:B5:BF:C1        Qualcomm
192.168.1.15427   03:A4:42:D9:4B:DB  HP Inc
192.168.1.15428   12:5D:C8:C1:B7:D9  Realtek
192.168.1.15429   41:72:F2:5D:C2:78  Realtek
192.168.1.15430   BF:D9:43:7A:F2:5D  Router
192.168.1.15431   00:1A:2B:FE        Cisco
192.168.1.15432   C0:6D:B7:D9:F1:7A  Qualcomm
192.168.1.15433   FA:67:41:95:A7:91  Apple Inc
192.168.1.15434   C8:3F:0B:85:4B:2D  Dell Inc
192.168.1.15435   A7:D9:43:7A:FA:5D  HP Inc
192.168.1.15436   C2:69:83:99:23:66  Cisco
192.168.1.15437   AA:9E:0E:3D:EF:1A  HP Inc
192.168.1.15438   C0:77:69:51:6F:25  Samsung
192.168.1.15439   EF:1C:98:3E:AA:9C  Lenovo
192.168.1.15440   9B:65:A6:51:80:3E  Cisco
192.168.1.15441   32:5D:8A:CD:A4:DD  Apple Inc
192.168.1.15442   45:3B:E3:5D:C0:68  NVIDIA
192.168.1.15443   B7:D9:43:37:AA:9E  HP Inc
192.168.1.15444   1F:09:AF:D9:41:EF  ASUS
192.168.1.15445   AA:14:8B:65:A6:41  Dell Inc
192.168.1.15446   80:FE:02:16:03:2C  Dell Inc
192.168.1.15447   66:D8:43:3F:AB:9E  Qualcomm
192.168.1.15448   1B:25:EF:18:C9:77  Apple Inc
192.168.1.15449   6B:44:43:64:2C:D1  Apple Inc
192.168.1.15450   D8:77:6B:54:5B:65  HP Inc
192.168.1.15451   24:D5:EC:37:E3:5D  Intel
192.168.1.15452   C0:68:B7:D9:43:7F  Cisco
192.168.1.15453   F2:5D:C8:C5:A6:D9  HP Inc
192.168.1.15454   F1:7B:C6:1D:39:B9  Samsung
192.168.1.15455   EF:1A:8D:2F:AA:9E  Microsoft
192.168.1.15456   0B:3D:EF:1C:98:C0  Acer
192.168.1.15457   AA:9E:0E:3D:EF:18  HP Inc
192.168.1.15458   98:2F:5A:14:4B:2D  Lenovo
192.168.1.15459   A7:58:0B:AF:72:40  ASUS
192.168.1.15460   03:A4:42:D9:4B:DB  Dell Inc
192.168.1.15461   12:5D:C8:C1:97:D9  Qualcomm
192.168.1.15462   71:A4:AE:59        Intel
192.168.1.15463   41:72:F2:5D:C2:78  NVIDIA
192.168.1.15464   BF:D9:43:3A:27:0A  Acer
192.168.1.15465   4B:2D:EF:1A:C8:73  Router
192.168.1.15466   69:9D:B3:2D:A7:91  Router
192.168.1.15467   80:B4:B7:0D:03:A4  Lenovo
192.168.1.15468   77:D9:C9:FF:AA:14  Qualcomm
192.168.1.15469   9B:65:66:71:CB:77  Apple Inc
192.168.1.15470   6B:D7:03:A6:E2:81  Lenovo
192.168.1.15471   80:B4:A2:0D:02:A4  Dell Inc
192.168.1.15472   71:A4:AE:82        Dell Inc
192.168.1.15473   77:2B:C8:3F:E2:15  Apple Inc
192.168.1.15474   03:A4:66:D0:37:EE  AMD
192.168.1.15475   AA:9C:0F:09:87:D9  HP Inc
192.168.1.15476   4B:43:C6:35:4B:58  Qualcomm
192.168.1.15477   AD:29:C8:3F:E2:15  Dell Inc
192.168.1.15478   A2:E1:A7:91:C8:77  Samsung
192.168.1.15479   69:50:5B:65:2C:91  Lenovo
192.168.1.15480   80:BA:22:1A:CF:B2  Dell Inc
192.168.1.15481   4E:71:7B:2C        AMD
192.168.1.15482   A7:91:C8:77:25:51  AMD
192.168.1.15483   6F:05:A7:91:C8:3F  Lenovo
192.168.1.15484   09:42:03:A6:E2:81  Cisco
192.168.1.15485   80:B4:EA:5D:C0:79  Router
192.168.1.15486   83:B9:80:B6:32:5D  Apple Inc
192.168.1.15487   4A:ED:EF:90:18:77  Acer
192.168.1.15488   23:F5:48:61:2A:95  Acer
192.168.1.15489   C9:77:69:41:6F:05  AMD
192.168.1.15490   EF:18:18:77:E3:D5  Intel
192.168.1.15491   03:2C:77:D9:09:DF  Realtek
192.168.1.15492   E1:5D:C2:EF:EF:1A  ASUS
192.168.1.15493   8C:1B:C2:5D:C6:21  Dell Inc
192.168.1.15494   A5:D8:43:3F:AB:9E  Intel
192.168.1.15495   A6:7F:7D:A1        NVIDIA
192.168.1.15496   1B:25:EF:18:C9:77  HP Inc
192.168.1.15497   6B:44:43:64:2C:D1  Microsoft
192.168.1.15498   60:93:9D:51        Dell Inc
192.168.1.15499   D8:77:6B:54:5B:65  NVIDIA
192.168.1.15500   24:D5:EC:17:E3:5D  NVIDIA
192.168.1.15501   C0:68:B7:D9:43:7F  Router
192.168.1.15502   F2:5D:72:69:83:B9  AMD
192.168.1.15503   BA:A5:AA:9E:4E:DF  Realtek
192.168.1.15504   82:B5:BF:A4        Acer
192.168.1.15505   B9:91:C8:77:69:15  Microsoft
192.168.1.15506   07:A6:2F:89:C9:3F  Lenovo
192.168.1.15507   5F:82:8C:94        Broadcom
192.168.1.15508   E2:5D:C0:68:B7:D9  HP Inc
192.168.1.15509   43:2F:AA:9E:0E:3D  Cisco
192.168.1.15510   00:1A:2B:1B        HP Inc
192.168.1.15511   EF:1A:88:27:AB:9C  Intel
192.168.1.15512   9B:97:A7:91:C8:3F  Microsoft
192.168.1.15513   AA:9C:8A:6C:58:40  Realtek
192.168.1.15514   80:B4:A7:05:03:A6  Apple Inc
192.168.1.15515   F3:B5:E8:77:6B:05  Broadcom
192.168.1.15516   03:A6:E2:81:80:B4  ASUS
192.168.1.15517   B7:0D:03:A4:F7:99  Acer
192.168.1.15518   60:93:9D:E8        Microsoft
192.168.1.15519   70:3E:E2:15:4B:E4  Samsung
192.168.1.15520   60:93:9D:60        Acer
192.168.1.15521   64:01:58:AF:72:85  Router
192.168.1.15522   DB:BD:37:01:58:AF  Dell Inc
192.168.1.15523   82:B5:BF:9B        Intel
192.168.1.15524   72:40:03:A4:42:D9  ASUS
192.168.1.15525   4B:DB:12:5D:C8:C1  Router
192.168.1.15526   87:D9:41:72:F2:5D  Microsoft
192.168.1.15527   C2:78:BF:D9:43:7A  Acer
192.168.1.15528   F2:5D:C0:7D:B7:D9  Lenovo
192.168.1.15529   43:7A:F2:5D:C0:6D  Samsung
192.168.1.15530   AF:D9:F1:FD:90:39  Microsoft
192.168.1.15531   03:A6:E2:81:80:B4  Router
192.168.1.15532   A2:1D:03:A8:67:E5  Apple Inc
192.168.1.15533   C6:77:69:50:5B:65  HP Inc
192.168.1.15534   2C:D1:C0:77:6F:01  NVIDIA
192.168.1.15535   4B:C6:A2:2B:C9:3F  Dell Inc
192.168.1.15536   E2:15:03:A6:E2:81  Broadcom
192.168.1.15537   80:B6:23:FD:20:D3  Router
192.168.1.15538   58:6E:80:B4:A7:05  AMD
192.168.1.15539   03:A6:A7:D9:4D:FF  ASUS
192.168.1.15540   96:59:03:A6:E2:81  Qualcomm
192.168.1.15541   84:B4:E2:5D:C0:68  NVIDIA
192.168.1.15542   B7:D9:43:6F:F2:5D  Cisco
192.168.1.15543   C6:67:A6:D9:43:7A  Dell Inc
192.168.1.15544   F2:5D:C2:65:B7:D9  Intel
192.168.1.15545   4E:71:7B:9F        Broadcom
192.168.1.15546   41:EF:AA:14:8B:65  Dell Inc
192.168.1.15547   A6:41:80:FE:02:16  Apple Inc
192.168.1.15548   02:2C:67:D9:43:72  NVIDIA
192.168.1.15549   FA:5D:C0:2C:EF:1A  Router
192.168.1.15550   99:37:AB:9C:4B:64  NVIDIA
192.168.1.15551   2E:C1:C0:77:69:54  Cisco
192.168.1.15552   5B:64:2E:D1:D8:87  Lenovo
192.168.1.15553   E3:15:4B:2D:4C:94  NVIDIA
192.168.1.15554   70:3F:E2:15:4B:E4  Qualcomm
192.168.1.15555   64:01:58:AF:72:85  Microsoft
192.168.1.15556   DB:BD:37:01:58:AF  Broadcom
192.168.1.15557   72:40:03:A4:42:D9  Microsoft
192.168.1.15558   60:93:9D:3E        Intel
192.168.1.15559   4B:D3:C2:5D:C2:60  Microsoft
192.168.1.15560   BC:70:7A:EC        Cisco
192.168.1.15561   B7:D9:43:7A:F2:5D  Acer
192.168.1.15562   8C:2D:A7:91:C8:3F  NVIDIA
192.168.1.15563   AA:9E:0E:3D:EF:56  Samsung
192.168.1.15564   88:37:E2:15:4B:2D  HP Inc
192.168.1.15565   EF:1A:8D:2F:AA:D2  AMD
192.168.1.15566   0B:3D:A7:91:C8:3F  Cisco
192.168.1.15567   AA:9E:4E:87:BA:91  HP Inc
192.168.1.15568   C8:77:69:15:03:A6  Qualcomm
192.168.1.15569   27:91:C9:3F:E2:54  HP Inc
192.168.1.15570   F3:2D:A7:91:C8:85  ASUS
192.168.1.15571   E2:15:4B:2D:1E:91  Acer
192.168.1.15572   C8:3F:E2:EA:9B:65  Broadcom
192.168.1.15573   2C:C4:D8:77:6B:57  ASUS
192.168.1.15574   53:BD:6E:52:58:AF  Dell Inc
192.168.1.15575   72:40:03:A4:42:D9  Realtek
192.168.1.15576   41:72:F2:5D:C2:78  Apple Inc
192.168.1.15577   BF:D9:43:7A:F2:5D  Apple Inc
192.168.1.15578   C0:25:EF:1A:9D:27  NVIDIA
192.168.1.15579   AA:9C:9B:65:A6:51  Dell Inc
192.168.1.15580   71:A4:AE:5F        Microsoft
192.168.1.15581   80:3E:32:5D:8A:CD  Apple Inc
192.168.1.15582   A4:D9:C9:F7:BF:D6  Qualcomm
192.168.1.15583   DB:BD:37:01:58:AF  AMD
192.168.1.15584   72:40:03:A4:42:D9  Acer
192.168.1.15585   4B:D3:C2:5D:C2:60  ASUS
192.168.1.15586   B7:D9:43:7A:F2:5D  Lenovo
192.168.1.15587   C2:EC:4F:C9:37:C0  Intel
192.168.1.15588   1D:85:82:EE:37:01  Lenovo
192.168.1.15589   58:AF:72:40:03:A4  AMD
192.168.1.15590   42:D9:4B:D3:C2:5D  Broadcom
192.168.1.15591   C2:60:B7:D9:43:7A  Broadcom
192.168.1.15592   F2:5D:C2:EC:4F:A9  Lenovo
192.168.1.15593   3D:C0:1D:85:82:EE  NVIDIA
192.168.1.15594   37:01:58:AF:72:40  Cisco
192.168.1.15595   03:A4:42:D9:4B:D3  ASUS
192.168.1.15596   F2:5D:C2:60:B7:D9  Dell Inc
192.168.1.15597   41:6A:FA:5D:8C:68  Dell Inc
192.168.1.15598   5F:91:C8:3F:E2:FE  Dell Inc
192.168.1.15599   67:65:2C:D4:D8:77  Realtek
192.168.1.15600   69:15:03:A6:F2:69  ASUS
192.168.1.15601   80:FE:00:11:03:2C  Realtek
192.168.1.15602   77:D9:43:2F:AA:9E  NVIDIA
192.168.1.15603   71:A4:AE:20        Samsung
192.168.1.15604   0E:35:EF:1A:C8:77  Microsoft
192.168.1.15605   DB:D7:3E:2B:EF:1A  Microsoft
192.168.1.15606   5F:82:8C:41        Samsung
192.168.1.15607   8D:C7:09:0D:03:AE  Dell Inc
192.168.1.15608   4E:71:7B:15        Intel
192.168.1.15609   E2:69:C9:77:69:50  Acer
192.168.1.15610   82:B5:BF:F0        Intel
192.168.1.15611   5B:65:2C:D1:D8:77  Realtek
192.168.1.15612   DB:50:B3:5F:61:29  Acer
192.168.1.15613   37:C0:1D:EA:82:EE  ASUS
192.168.1.15614   37:01:58:AF:72:40  Qualcomm
192.168.1.15615   03:A4:42:D9:41:72  Microsoft
192.168.1.15616   F2:5D:C2:78:BF:D9  Lenovo
192.168.1.15617   43:7A:F2:5D:C0:3D  Apple Inc
192.168.1.15618   EF:1A:8D:27:AA:9E  Microsoft
192.168.1.15619   4B:65:9E:53:C7:AA  Qualcomm
192.168.1.15620   22:1A:FD:ED:FA:52  Acer
192.168.1.15621   58:AF:72:85:DB:BD  Intel
192.168.1.15622   37:01:58:AF:72:40  Lenovo
192.168.1.15623   03:A4:42:D9:4B:D3  Microsoft
192.168.1.15624   F2:5D:C2:60:B7:D9  ASUS
192.168.1.15625   41:6A:FA:5D:8C:68  AMD
192.168.1.15626   5F:91:C8:3F:E2:FE  ASUS
192.168.1.15627   78:65:2C:D4:D8:77  HP Inc
192.168.1.15628   69:1D:03:A6:F2:69  Apple Inc
192.168.1.15629   80:B6:32:5D:8A:CD  Lenovo
192.168.1.15630   A5:D9:C9:EF:AA:D4  Qualcomm
192.168.1.15631   AB:2E:EF:90:00:B4  Qualcomm
192.168.1.15632   F2:5D:C0:68:BF:1A  Dell Inc
192.168.1.15633   00:1A:2B:25        HP Inc
192.168.1.15634   C8:06:20:60:4D:65  NVIDIA
192.168.1.15635   2C:D4:30:D4:FA:5D  Acer
192.168.1.15636   60:93:9D:EC        NVIDIA
192.168.1.15637   C8:68:5F:90:80:B4  Acer
192.168.1.15638   A7:05:03:A6:E7:81  Broadcom
192.168.1.15639   80:06:A7:ED:39:92  AMD
192.168.1.15640   1F:6E:37:C0:1D:DC  Router
192.168.1.15641   88:BD:37:01:58:AF  Dell Inc
192.168.1.15642   72:85:DB:BD:37:01  Qualcomm
192.168.1.15643   58:AF:72:40:03:A4  Intel
192.168.1.15644   42:D9:4B:D3:D2:5D  HP Inc
192.168.1.15645   C2:60:B7:D9:41:6A  Cisco
192.168.1.15646   FA:5D:C0:78:BF:D9  Lenovo
192.168.1.15647   43:7A:F2:5D:C2:EC  Cisco
192.168.1.15648   4F:E1:37:C0:1D:9C  Qualcomm
192.168.1.15649   0E:D1:24:EC:34:C0  Intel
192.168.1.15650   97:12:F3:2D:A7:91  Acer
192.168.1.15651   3D:60:7A:57        ASUS
192.168.1.15652   C8:D4:E7:AD:4A:2D  Cisco
192.168.1.15653   4E:71:7B:87        AMD
192.168.1.15654   A7:91:01:FC:72:85  Router
192.168.1.15655   DB:BD:37:01:58:AF  Intel
192.168.1.15656   72:40:03:A4:42:D9  Apple Inc
192.168.1.15657   41:72:F2:5D:C0:68  HP Inc
192.168.1.15658   B7:D9:43:7F:F2:48  Cisco
192.168.1.15659   A6:7F:7D:F6        ASUS
192.168.1.15660   88:BD:37:01:58:AF  Samsung
192.168.1.15661   72:85:DB:BD:37:01  Qualcomm
192.168.1.15662   58:AF:72:40:03:A4  Qualcomm
192.168.1.15663   42:D9:41:72:F2:5D  Lenovo
192.168.1.15664   C0:68:B7:D9:43:7F  Acer
192.168.1.15665   F2:48:88:BD:37:01  Broadcom
192.168.1.15666   58:AF:72:85:DB:BD  HP Inc
192.168.1.15667   37:01:58:AF:72:40  Acer
192.168.1.15668   03:A4:42:D9:41:72  Intel
192.168.1.15669   F2:5D:C0:68:B7:D9  ASUS
192.168.1.15670   43:7F:F2:48:88:BD  HP Inc
192.168.1.15671   37:01:58:AF:72:85  Apple Inc
192.168.1.15672   60:93:9D:32        Router
192.168.1.15673   DB:BD:37:01:58:AF  Microsoft
192.168.1.15674   72:40:03:A4:42:D9  Intel
192.168.1.15675   41:72:F2:5D:C0:68  Router
192.168.1.15676   B7:D9:43:7F:F2:48  Lenovo
192.168.1.15677   BC:70:7A:12        Broadcom
192.168.1.15678   88:BD:37:01:58:AF  Router
192.168.1.15679   72:85:DB:BD:37:01  Microsoft
192.168.1.15680   58:AF:72:FC:60:E6  HP Inc
192.168.1.15681   59:6E:58:AF:72:85  HP Inc
192.168.1.15682   DB:BD:37:01:58:AF  NVIDIA
192.168.1.15683   72:15:4B:2D:A7:91  Dell Inc
192.168.1.15684   A6:7F:7D:12        HP Inc
192.168.1.15685   C8:3F:E2:15:4B:2D  Cisco
192.168.1.15686   A7:91:C8:3F:E2:15  Router
192.168.1.15687   4B:2D:A7:91:C8:3F  Qualcomm
192.168.1.15688   E2:15:4B:2D:A7:91  Acer
192.168.1.15689   C8:3F:E2:15:4B:2D  Realtek
192.168.1.15690   A7:91:C8:3F:E2:15  Samsung
192.168.1.15691   4B:2D:A7:91:C8:3F  Router
192.168.1.15692   82:B5:BF:D5        Broadcom
192.168.1.15693   E2:13:4B:2D:A7:91  ASUS
192.168.1.15694   C8:3F:E2:15:4B:2D  ASUS
192.168.1.15695   A7:91:C8:3F:E2:15  Apple Inc
192.168.1.15696   82:B5:BF:B6        Microsoft
192.168.1.15697   4B:2D:A7:91:C8:3F  AMD
192.168.1.15698   E2:15:4B:2D:A7:91  NVIDIA
192.168.1.15699   C8:3F:E2:54:D0:12  Lenovo
192.168.1.15700   9D:91:C8:3F:E2:70  Lenovo
192.168.1.15701   71:A4:AE:99        Samsung
192.168.1.15702   02:EF:36:93:C8:3F  Microsoft
192.168.1.15703   E2:A4:92:87:04:91  HP Inc
192.168.1.15704   00:1A:2B:AC        Samsung
192.168.1.15705   C8:3F:E2:D8:02:EF  Samsung
192.168.1.15706   36:93:C8:3F:E2:83  Acer
192.168.1.15707   E5:54:9D:91:C8:3F  Dell Inc
192.168.1.15708   E2:50:01:EF:36:93  Samsung
192.168.1.15709   C8:3F:E2:BD:2B:09  Acer
192.168.1.15710   DE:91:C8:3F:E2:A8  Intel
192.168.1.15711   01:EF:36:93:C8:3F  ASUS
192.168.1.15712   E2:94:51:B0:08:91  ASUS
192.168.1.15713   C8:3F:E2:C9:01:EF  Broadcom
192.168.1.15714   36:93:C8:3F:E2:E8  Acer
192.168.1.15715   44:D4:46:91:C8:3F  Broadcom
192.168.1.15716   E2:D2:00:EF:36:93  Dell Inc
192.168.1.15717   C8:3F:E2:2A:95:3C  Cisco
192.168.1.15718   43:91:C8:3F:E2:EF  Broadcom
192.168.1.15719   00:EF:36:93:C8:3F  AMD
192.168.1.15720   E2:55:47:42:79:91  HP Inc
192.168.1.15721   C8:3F:E2:C3:07:EF  Router
192.168.1.15722   36:93:C8:3F:E2:AD  ASUS
192.168.1.15723   BC:70:7A:60        Samsung
192.168.1.15724   B9:B3:78:91:C8:3F  Router
192.168.1.15725   E2:28:06:EF:36:93  Cisco
192.168.1.15726   A6:7F:7D:07        Microsoft
192.168.1.15727   C8:3F:E2:18:B4:B7  Apple Inc
192.168.1.15728   0B:91:C8:3F:E2:85  AMD
192.168.1.15729   06:EF:36:93:C8:3F  Microsoft
192.168.1.15730   E2:FD:AA:95:68:91  HP Inc
192.168.1.15731   BC:70:7A:61        Cisco
192.168.1.15732   C8:3F:E2:EA:06:EF  Realtek
192.168.1.15733   36:93:C8:3F:E2:1A  Microsoft
192.168.1.15734   8E:7D:24:91:C8:3F  Realtek
192.168.1.15735   E2:EA:05:EF:36:93  Acer
192.168.1.15736   C8:3F:E2:A2:11:8C  Samsung
192.168.1.15737   A6:7F:7D:3D        Lenovo
192.168.1.15738   2D:91:C8:3F:E2:23  Broadcom
192.168.1.15739   04:EF:36:93:C8:3F  Samsung
192.168.1.15740   E2:75:2F:FB:28:91  Apple Inc
192.168.1.15741   C8:3F:E2:84:04:EF  Acer
192.168.1.15742   36:93:C8:3F:E2:6F  Dell Inc
192.168.1.15743   6F:76:B6:91:C8:3F  Realtek
192.168.1.15744   E2:08:1B:EF:36:93  Acer
192.168.1.15745   71:A4:AE:8E        Dell Inc
192.168.1.15746   C8:3F:E2:10:3C:15  Qualcomm
192.168.1.15747   23:91:C8:3F:E2:9C  Broadcom
192.168.1.15748   1B:EF:36:93:C8:3F  AMD
192.168.1.15749   3D:60:7A:2F        AMD
192.168.1.15750   E2:A4:83:19:EA:91  HP Inc
192.168.1.15751   C8:3F:E2:B2:1B:EF  Apple Inc
192.168.1.15752   36:93:C8:3F:E2:FB  ASUS
192.168.1.15753   5F:82:8C:C2        NVIDIA
192.168.1.15754   74:C9:3E:91:C8:3F  NVIDIA
192.168.1.15755   E2:7D:1A:EF:36:93  Samsung
192.168.1.15756   C8:3F:E2:E7:1F:79  Realtek
192.168.1.15757   B0:91:C8:3F:E2:F5  Lenovo
192.168.1.15758   1A:EF:36:93:C8:3F  Realtek
192.168.1.15759   71:A4:AE:07        Intel
192.168.1.15760   E2:1C:52:01:B4:91  Router
192.168.1.15761   C8:3F:E2:36:18:EF  Dell Inc
192.168.1.15762   36:93:C8:3F:E2:42  Router
192.168.1.15763   A1:5F:10:91:C8:3F  AMD
192.168.1.15764   E2:E3:18:EF:36:93  Microsoft
192.168.1.15765   C8:3F:E2:B1:6E:71  Microsoft
192.168.1.15766   EE:91:C8:3F:E2:E4  Broadcom
192.168.1.15767   1E:EF:36:93:C8:3F  HP Inc
192.168.1.15768   E2:DB:83:A2:FB:91  Router
192.168.1.15769   C8:3F:E2:68:1D:EF  Lenovo
192.168.1.15770   36:93:C8:3F:E2:EF  Intel
192.168.1.15771   9B:74:B6:91:C8:3F  ASUS
192.168.1.15772   E2:5E:1E:EF:36:93  Intel
192.168.1.15773   5F:82:8C:21        Acer
192.168.1.15774   C8:3F:E2:E2:59:2A  Dell Inc
192.168.1.15775   D7:91:C8:3F:E2:66  Microsoft
192.168.1.15776   1E:EF:36:93:C8:3F  ASUS
192.168.1.15777   E2:2E:E5:E1:81:91  Acer
192.168.1.15778   71:A4:AE:A2        Qualcomm
192.168.1.15779   C8:3F:E2:D9:1E:EF  Microsoft
192.168.1.15780   36:93:C8:3F:E2:CB  Broadcom
192.168.1.15781   61:62:BF:91:C8:3F  Microsoft
192.168.1.15782   E2:8E:1E:EF:36:93  Qualcomm
192.168.1.15783   C8:3F:E2:12:B8:57  HP Inc
192.168.1.15784   CA:91:C8:3F:E2:15  Qualcomm
192.168.1.15785   00:1A:2B:D7        ASUS
192.168.1.15786   4B:2D:A7:91:C8:3F  Samsung
192.168.1.15787   E2:54:09:6E:E3:D4  HP Inc
192.168.1.15788   8E:78:AA:5C:01:66  Samsung
192.168.1.15789   EB:DC:86:70:B2:44  Intel
192.168.1.15790   19:7E:F3:C4:9E:68  Microsoft
192.168.1.15791   BA:4C:11:4C:C5:F2  Cisco
192.168.1.15792   AC:5A:84:72:23:44  Broadcom
192.168.1.15793   CD:FA:A4:52:8C:7A  Qualcomm
